id,relevant,sentiment,theme
2001,yes,neutral,tech_operations
2002,yes,positive,investment_buildout
2003,yes,positive,investment_buildout
2004,yes,positive,investment_buildout
2005,yes,positive,investment_buildout
2006,yes,positive,investment_buildout
2007,yes,positive,tech_operations
2008,yes,negative,policy_regulation
2009,yes,positive,tech_operations
2010,yes,positive,investment_buildout
2011,yes,negative,policy_regulation
2012,yes,negative,policy_regulation
2013,no,neutral,other
2014,no,neutral,other
2015,yes,negative,investment_buildout
2016,yes,positive,tech_operations
2017,yes,neutral,energy_grid
2018,yes,positive,tech_operations
2019,no,neutral,other
2020,yes,positive,investment_buildout
2021,yes,negative,policy_regulation
2022,yes,positive,tech_operations
2023,no,neutral,other
2024,yes,positive,investment_buildout
2025,yes,positive,investment_buildout
2026,no,neutral,other
2027,yes,negative,policy_regulation
2028,no,neutral,other
2029,yes,neutral,energy_grid
2030,yes,negative,tech_operations
2031,yes,negative,investment_buildout
2032,yes,negative,investment_buildout
2033,yes,positive,investment_buildout
2034,yes,positive,investment_buildout
2035,yes,negative,investment_buildout
2036,yes,negative,policy_regulation
2037,yes,negative,policy_regulation
2038,yes,positive,tech_operations
2039,no,neutral,other
2040,yes,neutral,tech_operations
2041,yes,positive,tech_operations
2042,no,neutral,other
2043,no,neutral,other
2044,yes,positive,tech_operations
2045,yes,neutral,tech_operations
2046,no,neutral,other
2047,no,neutral,other
2048,no,neutral,other
2049,yes,neutral,other
2050,yes,neutral,tech_operations
2051,yes,positive,tech_operations
2052,no,neutral,other
2053,yes,negative,policy_regulation
2054,yes,neutral,tech_operations
2055,yes,neutral,tech_operations
2056,yes,negative,investment_buildout
2057,yes,negative,investment_buildout
2058,yes,positive,tech_operations
2059,yes,neutral,tech_operations
2060,no,neutral,other
2061,yes,positive,investment_buildout
2062,yes,positive,tech_operations
2063,yes,neutral,tech_operations
2064,no,neutral,other
2065,no,neutral,other
2066,no,neutral,other
2067,yes,neutral,tech_operations
2068,yes,negative,policy_regulation
2069,yes,neutral,other
2070,yes,negative,policy_regulation
2071,yes,negative,policy_regulation
2072,no,neutral,other
2073,yes,neutral,energy_grid
2074,yes,neutral,tech_operations
2075,yes,neutral,energy_grid
2076,yes,negative,policy_regulation
2077,yes,negative,policy_regulation
2078,yes,negative,policy_regulation
2079,yes,negative,policy_regulation
2080,yes,negative,investment_buildout
2081,yes,negative,investment_buildout
2082,no,neutral,other
2083,no,neutral,other
2084,no,neutral,other
2085,yes,neutral,tech_operations
2086,yes,negative,policy_regulation
2087,yes,negative,policy_regulation
2088,no,neutral,other
2089,yes,neutral,tech_operations
2090,yes,neutral,tech_operations
2091,yes,neutral,tech_operations
2092,yes,positive,tech_operations
2093,yes,negative,policy_regulation
2094,no,neutral,other
2095,yes,negative,policy_regulation
2096,no,neutral,other
2097,yes,neutral,investment_buildout
2098,yes,negative,policy_regulation
2099,yes,negative,policy_regulation
2100,yes,negative,investment_buildout
2101,yes,negative,policy_regulation
2102,yes,negative,energy_grid
2103,yes,negative,investment_buildout
2104,yes,negative,policy_regulation
2105,yes,negative,investment_buildout
2106,yes,negative,investment_buildout
2107,yes,negative,policy_regulation
2108,no,neutral,other
2109,yes,neutral,investment_buildout
2110,no,neutral,other
2111,yes,negative,policy_regulation
2112,no,neutral,other
2113,yes,negative,policy_regulation
2114,yes,positive,investment_buildout
2115,yes,positive,investment_buildout
2116,no,neutral,other
2117,yes,negative,other
2118,yes,neutral,energy_grid
2119,yes,negative,policy_regulation
2120,yes,negative,policy_regulation
2121,yes,neutral,investment_buildout
2122,no,neutral,other
2123,yes,neutral,investment_buildout
2124,no,neutral,other
2125,yes,positive,investment_buildout
2126,yes,neutral,investment_buildout
2127,yes,neutral,tech_operations
2128,no,neutral,other
2129,yes,negative,other
2130,yes,negative,tech_operations
2131,yes,neutral,investment_buildout
2132,yes,positive,investment_buildout
2133,yes,neutral,energy_grid
2134,yes,positive,tech_operations
2135,yes,negative,tech_operations
2136,yes,neutral,tech_operations
2137,yes,neutral,tech_operations
2138,yes,positive,investment_buildout
2139,yes,negative,policy_regulation
2140,yes,positive,tech_operations
2141,yes,positive,investment_buildout
2142,yes,positive,tech_operations
2143,yes,neutral,other
2144,yes,negative,other
2145,no,neutral,other
2146,no,neutral,other
2147,no,neutral,other
2148,yes,negative,policy_regulation
2149,yes,negative,tech_operations
2150,yes,negative,policy_regulation
2151,no,neutral,other
2152,yes,positive,investment_buildout
2153,yes,positive,investment_buildout
2154,no,neutral,other
2155,yes,negative,policy_regulation
2156,yes,negative,tech_operations
2157,yes,positive,investment_buildout
2158,yes,negative,policy_regulation
2159,yes,negative,tech_operations
2160,yes,negative,policy_regulation
2161,yes,negative,policy_regulation
2162,yes,positive,investment_buildout
2163,no,neutral,other
2164,yes,neutral,tech_operations
2165,yes,negative,policy_regulation
2166,yes,neutral,tech_operations
2167,no,neutral,other
2168,yes,negative,policy_regulation
2169,yes,neutral,tech_operations
2170,yes,negative,policy_regulation
2171,yes,neutral,tech_operations
2172,yes,negative,policy_regulation
2173,no,neutral,other
2174,yes,positive,tech_operations
2175,no,neutral,other
2176,no,neutral,other
2177,no,neutral,other
2178,yes,negative,tech_operations
2179,yes,negative,policy_regulation
2180,yes,neutral,tech_operations
2181,yes,positive,investment_buildout
2182,yes,positive,investment_buildout
2183,yes,negative,policy_regulation
2184,yes,positive,energy_grid
2185,yes,neutral,tech_operations
2186,yes,positive,investment_buildout
2187,no,neutral,other
2188,yes,positive,tech_operations
2189,no,neutral,other
2190,yes,neutral,tech_operations
2191,yes,negative,policy_regulation
2192,no,neutral,other
2193,yes,positive,tech_operations
2194,yes,neutral,tech_operations
2195,no,neutral,other
2196,yes,neutral,jobs_economy
2197,no,neutral,other
2198,yes,positive,tech_operations
2199,yes,positive,jobs_economy
2200,yes,neutral,tech_operations
2201,yes,positive,investment_buildout
2202,yes,negative,tech_operations
2203,yes,negative,policy_regulation
2204,yes,positive,tech_operations
2205,yes,negative,tech_operations
2206,yes,positive,investment_buildout
2207,yes,positive,energy_grid
2208,yes,negative,policy_regulation
2209,yes,positive,tech_operations
2210,yes,positive,tech_operations
2211,no,neutral,other
2212,yes,positive,tech_operations
2213,yes,neutral,investment_buildout
2214,yes,positive,tech_operations
2215,yes,positive,investment_buildout
2216,no,neutral,other
2217,yes,negative,policy_regulation
2218,yes,negative,tech_operations
2219,yes,positive,jobs_economy
2220,yes,positive,tech_operations
2221,yes,positive,tech_operations
2222,yes,positive,investment_buildout
2223,yes,positive,investment_buildout
2224,yes,positive,jobs_economy
2225,yes,negative,policy_regulation
2226,yes,negative,tech_operations
2227,yes,positive,jobs_economy
2228,yes,neutral,tech_operations
2229,no,neutral,other
2230,yes,positive,tech_operations
2231,yes,negative,tech_operations
2232,no,neutral,other
2233,yes,neutral,other
2234,yes,positive,investment_buildout
2235,yes,positive,investment_buildout
2236,yes,neutral,tech_operations
2237,yes,positive,investment_buildout
2238,yes,positive,investment_buildout
2239,yes,positive,investment_buildout
2240,yes,neutral,jobs_economy
2241,yes,neutral,tech_operations
2242,yes,positive,investment_buildout
2243,yes,neutral,tech_operations
2244,yes,neutral,tech_operations
2245,yes,positive,investment_buildout
2246,yes,negative,community_opposition
2247,no,neutral,other
2248,yes,neutral,investment_buildout
2249,no,neutral,other
2250,yes,positive,investment_buildout
