id,relevant,sentiment,theme
4251,yes,negative,policy_regulation
4252,yes,negative,community_opposition
4253,yes,neutral,investment_buildout
4254,yes,negative,environment_water
4255,yes,neutral,policy_regulation
4256,yes,positive,investment_buildout
4257,yes,negative,environment_water
4258,yes,negative,community_opposition
4259,yes,negative,policy_regulation
4260,yes,negative,jobs_economy
4261,yes,negative,community_opposition
4262,yes,positive,tech_operations
4263,yes,negative,community_opposition
4264,yes,neutral,environment_water
4265,yes,negative,community_opposition
4266,yes,negative,policy_regulation
4267,yes,negative,environment_water
4268,yes,neutral,environment_water
4269,yes,neutral,community_opposition
4270,yes,neutral,policy_regulation
4271,yes,neutral,investment_buildout
4272,yes,negative,environment_water
4273,yes,negative,community_opposition
4274,yes,negative,community_opposition
4275,yes,negative,policy_regulation
4276,yes,neutral,investment_buildout
4277,yes,neutral,investment_buildout
4278,yes,negative,environment_water
4279,yes,negative,environment_water
4280,yes,positive,investment_buildout
4281,yes,neutral,other
4282,yes,negative,investment_buildout
4283,yes,positive,investment_buildout
4284,yes,neutral,environment_water
4285,yes,positive,policy_regulation
4286,yes,positive,policy_regulation
4287,yes,negative,community_opposition
4288,yes,neutral,community_opposition
4289,yes,negative,policy_regulation
4290,yes,neutral,other
4291,yes,positive,policy_regulation
4292,yes,positive,policy_regulation
4293,yes,negative,community_opposition
4294,yes,negative,community_opposition
4295,yes,negative,environment_water
4296,yes,negative,community_opposition
4297,yes,positive,policy_regulation
4298,yes,negative,environment_water
4299,yes,neutral,investment_buildout
4300,yes,negative,community_opposition
4301,yes,positive,investment_buildout
4302,yes,neutral,policy_regulation
4303,yes,negative,environment_water
4304,yes,negative,community_opposition
4305,yes,positive,policy_regulation
4306,yes,positive,investment_buildout
4307,yes,negative,community_opposition
4308,yes,negative,policy_regulation
4309,yes,negative,community_opposition
4310,yes,positive,energy_grid
4311,no,neutral,other
4312,yes,negative,investment_buildout
4313,yes,neutral,community_opposition
4314,yes,negative,policy_regulation
4315,yes,negative,policy_regulation
4316,yes,negative,policy_regulation
4317,yes,neutral,policy_regulation
4318,yes,negative,environment_water
4319,yes,negative,environment_water
4320,yes,neutral,investment_buildout
4321,yes,neutral,policy_regulation
4322,yes,negative,policy_regulation
4323,yes,positive,jobs_economy
4324,yes,negative,policy_regulation
4325,yes,negative,policy_regulation
4326,yes,negative,community_opposition
4327,yes,positive,community_opposition
4328,yes,negative,policy_regulation
4329,yes,negative,community_opposition
4330,yes,negative,environment_water
4331,yes,negative,investment_buildout
4332,no,neutral,other
4333,yes,negative,environment_water
4334,yes,negative,community_opposition
4335,no,neutral,other
4336,yes,neutral,community_opposition
4337,no,neutral,other
4338,yes,negative,community_opposition
4339,yes,negative,policy_regulation
4340,yes,negative,community_opposition
4341,no,neutral,other
4342,yes,positive,environment_water
4343,yes,negative,policy_regulation
4344,yes,negative,policy_regulation
4345,yes,negative,policy_regulation
4346,no,neutral,other
4347,yes,negative,policy_regulation
4348,no,neutral,other
4349,yes,positive,investment_buildout
4350,yes,neutral,investment_buildout
4351,yes,negative,community_opposition
4352,yes,positive,policy_regulation
4353,yes,neutral,policy_regulation
4354,yes,positive,policy_regulation
4355,yes,negative,environment_water
4356,yes,positive,policy_regulation
4357,no,neutral,other
4358,yes,neutral,tech_operations
4359,yes,negative,community_opposition
4360,yes,negative,investment_buildout
4361,yes,neutral,community_opposition
4362,yes,negative,policy_regulation
4363,yes,neutral,policy_regulation
4364,yes,negative,environment_water
4365,yes,negative,environment_water
4366,yes,negative,community_opposition
4367,yes,negative,community_opposition
4368,yes,neutral,policy_regulation
4369,yes,negative,policy_regulation
4370,yes,negative,community_opposition
4371,yes,negative,community_opposition
4372,yes,positive,energy_grid
4373,yes,negative,policy_regulation
4374,yes,neutral,policy_regulation
4375,yes,negative,policy_regulation
4376,yes,neutral,policy_regulation
4377,yes,neutral,policy_regulation
4378,yes,negative,policy_regulation
4379,yes,negative,policy_regulation
4380,yes,neutral,policy_regulation
4381,yes,negative,policy_regulation
4382,yes,neutral,policy_regulation
4383,yes,negative,investment_buildout
4384,yes,negative,environment_water
4385,yes,neutral,policy_regulation
4386,yes,positive,tech_operations
4387,yes,negative,policy_regulation
4388,yes,negative,environment_water
4389,yes,negative,environment_water
4390,yes,neutral,environment_water
4391,yes,neutral,tech_operations
4392,yes,positive,policy_regulation
4393,yes,negative,policy_regulation
4394,yes,neutral,investment_buildout
4395,yes,neutral,investment_buildout
4396,yes,neutral,environment_water
4397,yes,negative,community_opposition
4398,yes,positive,policy_regulation
4399,yes,negative,environment_water
4400,yes,negative,policy_regulation
4401,yes,neutral,investment_buildout
4402,yes,negative,community_opposition
4403,yes,negative,environment_water
4404,yes,neutral,policy_regulation
4405,yes,negative,environment_water
4406,yes,negative,environment_water
4407,yes,neutral,environment_water
4408,yes,negative,environment_water
4409,yes,negative,community_opposition
4410,yes,positive,policy_regulation
4411,yes,neutral,jobs_economy
4412,yes,positive,policy_regulation
4413,no,neutral,other
4414,yes,negative,environment_water
4415,yes,neutral,policy_regulation
4416,no,neutral,other
