id,relevant,sentiment,theme
2751,yes,positive,energy_grid
2752,yes,positive,energy_grid
2753,yes,positive,investment_buildout
2754,yes,negative,tech_operations
2755,yes,positive,energy_grid
2756,yes,negative,investment_buildout
2757,yes,neutral,investment_buildout
2758,yes,positive,energy_grid
2759,yes,positive,energy_grid
2760,yes,positive,investment_buildout
2761,yes,positive,investment_buildout
2762,yes,neutral,investment_buildout
2763,yes,positive,investment_buildout
2764,yes,negative,energy_grid
2765,yes,positive,energy_grid
2766,yes,neutral,investment_buildout
2767,yes,positive,investment_buildout
2768,yes,positive,energy_grid
2769,yes,positive,energy_grid
2770,no,neutral,other
2771,yes,positive,energy_grid
2772,yes,positive,energy_grid
2773,yes,positive,investment_buildout
2774,yes,positive,energy_grid
2775,yes,positive,energy_grid
2776,yes,positive,investment_buildout
2777,yes,positive,tech_operations
2778,yes,negative,tech_operations
2779,yes,positive,tech_operations
2780,no,neutral,other
2781,yes,positive,energy_grid
2782,yes,positive,energy_grid
2783,yes,negative,tech_operations
2784,yes,neutral,other
2785,yes,negative,tech_operations
2786,no,neutral,other
2787,yes,negative,tech_operations
2788,yes,positive,investment_buildout
2789,yes,neutral,tech_operations
2790,yes,negative,policy_regulation
2791,yes,positive,investment_buildout
2792,yes,neutral,investment_buildout
2793,yes,neutral,investment_buildout
2794,no,neutral,other
2795,yes,negative,tech_operations
2796,yes,neutral,investment_buildout
2797,yes,positive,investment_buildout
2798,yes,positive,investment_buildout
2799,yes,negative,tech_operations
2800,no,neutral,other
2801,yes,positive,investment_buildout
2802,yes,negative,environment_water
2803,yes,negative,tech_operations
2804,yes,negative,policy_regulation
2805,yes,negative,policy_regulation
2806,yes,positive,policy_regulation
2807,yes,neutral,investment_buildout
2808,yes,negative,energy_grid
2809,yes,negative,energy_grid
2810,no,neutral,other
2811,yes,positive,investment_buildout
2812,yes,positive,investment_buildout
2813,yes,negative,investment_buildout
2814,yes,positive,investment_buildout
2815,yes,positive,investment_buildout
2816,yes,positive,investment_buildout
2817,yes,positive,investment_buildout
2818,yes,negative,investment_buildout
2819,yes,positive,energy_grid
2820,yes,negative,tech_operations
2821,yes,positive,environment_water
2822,yes,positive,energy_grid
2823,yes,negative,energy_grid
2824,yes,positive,investment_buildout
2825,yes,positive,investment_buildout
2826,yes,negative,investment_buildout
2827,yes,neutral,other
2828,no,neutral,other
2829,yes,negative,environment_water
2830,yes,negative,policy_regulation
2831,yes,negative,policy_regulation
2832,yes,negative,environment_water
2833,yes,neutral,investment_buildout
2834,yes,positive,energy_grid
2835,yes,negative,tech_operations
2836,yes,negative,environment_water
2837,yes,neutral,other
2838,yes,negative,community_opposition
2839,yes,neutral,other
2840,yes,positive,jobs_economy
2841,yes,positive,environment_water
2842,yes,negative,policy_regulation
2843,yes,positive,investment_buildout
2844,yes,positive,environment_water
2845,yes,positive,investment_buildout
2846,yes,positive,investment_buildout
2847,yes,positive,energy_grid
2848,yes,negative,policy_regulation
2849,yes,neutral,energy_grid
2850,yes,negative,tech_operations
2851,yes,positive,energy_grid
2852,yes,positive,energy_grid
2853,yes,negative,investment_buildout
2854,yes,negative,other
2855,yes,positive,policy_regulation
2856,yes,positive,environment_water
2857,yes,negative,energy_grid
2858,yes,negative,policy_regulation
2859,yes,negative,environment_water
2860,yes,negative,tech_operations
2861,yes,positive,investment_buildout
2862,yes,neutral,other
2863,yes,negative,other
2864,yes,positive,investment_buildout
2865,yes,neutral,investment_buildout
2866,yes,negative,policy_regulation
2867,yes,negative,tech_operations
2868,yes,positive,environment_water
2869,yes,neutral,other
2870,yes,positive,investment_buildout
2871,yes,negative,other
2872,yes,positive,investment_buildout
2873,yes,negative,environment_water
2874,yes,positive,investment_buildout
2875,yes,positive,energy_grid
2876,yes,neutral,energy_grid
2877,yes,positive,energy_grid
2878,yes,negative,tech_operations
2879,yes,neutral,tech_operations
2880,yes,positive,policy_regulation
2881,yes,positive,investment_buildout
2882,yes,positive,investment_buildout
2883,yes,neutral,investment_buildout
2884,yes,positive,energy_grid
2885,yes,negative,energy_grid
2886,yes,negative,energy_grid
2887,yes,negative,environment_water
2888,yes,negative,environment_water
2889,yes,negative,investment_buildout
2890,yes,positive,tech_operations
2891,yes,positive,investment_buildout
2892,yes,negative,other
2893,yes,positive,investment_buildout
2894,no,neutral,other
2895,yes,positive,investment_buildout
2896,yes,positive,investment_buildout
2897,yes,negative,investment_buildout
2898,yes,positive,environment_water
2899,yes,negative,policy_regulation
2900,yes,positive,policy_regulation
2901,yes,positive,investment_buildout
2902,yes,positive,policy_regulation
2903,yes,positive,energy_grid
2904,yes,positive,environment_water
2905,yes,negative,community_opposition
2906,yes,positive,energy_grid
2907,yes,neutral,tech_operations
2908,yes,positive,investment_buildout
2909,yes,negative,energy_grid
2910,yes,negative,community_opposition
2911,yes,negative,community_opposition
2912,yes,positive,investment_buildout
2913,yes,positive,investment_buildout
2914,yes,negative,policy_regulation
2915,yes,positive,investment_buildout
2916,no,neutral,other
2917,yes,positive,jobs_economy
2918,yes,positive,policy_regulation
2919,yes,negative,environment_water
2920,yes,positive,investment_buildout
2921,yes,positive,policy_regulation
2922,yes,negative,community_opposition
2923,yes,positive,investment_buildout
2924,yes,positive,investment_buildout
2925,yes,neutral,jobs_economy
2926,yes,positive,investment_buildout
2927,yes,positive,investment_buildout
2928,no,neutral,other
2929,yes,positive,investment_buildout
2930,yes,negative,energy_grid
2931,yes,positive,investment_buildout
2932,yes,negative,investment_buildout
2933,yes,positive,energy_grid
2934,yes,negative,community_opposition
2935,yes,positive,investment_buildout
2936,yes,neutral,investment_buildout
2937,yes,positive,energy_grid
2938,yes,negative,policy_regulation
2939,yes,positive,energy_grid
2940,yes,positive,investment_buildout
2941,yes,positive,energy_grid
2942,yes,positive,tech_operations
2943,yes,neutral,investment_buildout
2944,yes,positive,investment_buildout
2945,yes,positive,tech_operations
2946,yes,positive,investment_buildout
2947,yes,positive,investment_buildout
2948,yes,negative,energy_grid
2949,yes,negative,community_opposition
2950,yes,positive,investment_buildout
2951,yes,neutral,investment_buildout
2952,yes,neutral,policy_regulation
2953,yes,negative,energy_grid
2954,yes,negative,energy_grid
2955,yes,positive,policy_regulation
2956,yes,negative,energy_grid
2957,yes,positive,investment_buildout
2958,yes,positive,energy_grid
2959,yes,neutral,investment_buildout
2960,yes,positive,investment_buildout
2961,yes,negative,energy_grid
2962,yes,positive,policy_regulation
2963,yes,positive,tech_operations
2964,yes,negative,policy_regulation
2965,yes,negative,policy_regulation
2966,yes,negative,jobs_economy
2967,yes,negative,policy_regulation
2968,yes,negative,environment_water
2969,yes,neutral,other
2970,yes,negative,tech_operations
2971,yes,negative,community_opposition
2972,yes,negative,policy_regulation
2973,yes,positive,investment_buildout
2974,yes,negative,policy_regulation
2975,yes,positive,energy_grid
2976,no,neutral,other
2977,yes,neutral,tech_operations
2978,yes,positive,policy_regulation
2979,yes,positive,investment_buildout
2980,yes,neutral,community_opposition
2981,yes,positive,environment_water
2982,yes,positive,investment_buildout
2983,yes,neutral,policy_regulation
2984,no,neutral,other
2985,yes,positive,investment_buildout
2986,yes,positive,tech_operations
2987,yes,neutral,environment_water
2988,yes,positive,energy_grid
2989,no,neutral,other
2990,yes,negative,community_opposition
2991,no,neutral,other
2992,yes,negative,policy_regulation
2993,yes,positive,energy_grid
2994,yes,negative,tech_operations
2995,yes,positive,investment_buildout
2996,yes,negative,investment_buildout
2997,yes,neutral,policy_regulation
2998,yes,positive,investment_buildout
2999,yes,neutral,investment_buildout
3000,yes,negative,policy_regulation
