id,relevant,sentiment,theme
4751,yes,positive,environment_water
4752,yes,negative,environment_water
4753,no,neutral,other
4754,no,neutral,other
4755,yes,negative,policy_regulation
4756,yes,negative,environment_water
4757,yes,positive,policy_regulation
4758,yes,positive,investment_buildout
4759,yes,positive,policy_regulation
4760,yes,negative,policy_regulation
4761,yes,negative,policy_regulation
4762,yes,neutral,investment_buildout
4763,yes,negative,environment_water
4764,yes,negative,environment_water
4765,yes,negative,other
4766,yes,negative,community_opposition
4767,no,neutral,other
4768,yes,negative,policy_regulation
4769,yes,negative,policy_regulation
4770,yes,neutral,community_opposition
4771,yes,negative,policy_regulation
4772,yes,negative,investment_buildout
4773,yes,neutral,environment_water
4774,no,neutral,other
4775,yes,neutral,investment_buildout
4776,yes,negative,policy_regulation
4777,yes,negative,environment_water
4778,yes,positive,policy_regulation
4779,yes,negative,policy_regulation
4780,yes,negative,policy_regulation
4781,yes,positive,policy_regulation
4782,yes,neutral,other
4783,no,neutral,other
4784,yes,positive,environment_water
4785,yes,negative,policy_regulation
4786,yes,negative,policy_regulation
4787,yes,negative,policy_regulation
4788,yes,positive,policy_regulation
4789,yes,neutral,policy_regulation
4790,yes,negative,community_opposition
4791,yes,neutral,policy_regulation
4792,yes,negative,environment_water
4793,yes,negative,policy_regulation
4794,yes,negative,community_opposition
4795,yes,positive,policy_regulation
4796,yes,neutral,policy_regulation
4797,yes,negative,environment_water
4798,yes,positive,policy_regulation
4799,yes,negative,community_opposition
4800,yes,positive,environment_water
4801,yes,positive,policy_regulation
4802,yes,positive,policy_regulation
4803,yes,negative,community_opposition
4804,yes,negative,policy_regulation
4805,yes,positive,investment_buildout
4806,yes,negative,environment_water
4807,yes,negative,policy_regulation
4808,yes,positive,policy_regulation
4809,yes,neutral,policy_regulation
4810,yes,positive,policy_regulation
4811,yes,negative,policy_regulation
4812,yes,positive,policy_regulation
4813,yes,negative,environment_water
4814,yes,neutral,policy_regulation
4815,yes,negative,community_opposition
4816,yes,positive,tech_operations
4817,yes,negative,community_opposition
4818,yes,positive,policy_regulation
4819,yes,negative,policy_regulation
4820,yes,negative,policy_regulation
4821,yes,positive,policy_regulation
4822,yes,negative,community_opposition
4823,yes,negative,policy_regulation
4824,yes,positive,policy_regulation
4825,yes,positive,policy_regulation
4826,yes,positive,energy_grid
4827,yes,negative,policy_regulation
4828,yes,neutral,policy_regulation
4829,yes,positive,policy_regulation
4830,yes,neutral,policy_regulation
4831,yes,neutral,policy_regulation
4832,yes,negative,policy_regulation
4833,yes,negative,investment_buildout
4834,yes,neutral,policy_regulation
4835,yes,positive,policy_regulation
4836,yes,neutral,policy_regulation
4837,yes,positive,policy_regulation
4838,yes,neutral,other
4839,yes,positive,investment_buildout
4840,yes,neutral,policy_regulation
4841,yes,positive,policy_regulation
4842,yes,neutral,policy_regulation
4843,yes,positive,policy_regulation
4844,yes,negative,policy_regulation
4845,yes,negative,environment_water
4846,yes,positive,policy_regulation
4847,yes,positive,policy_regulation
4848,yes,positive,policy_regulation
4849,yes,positive,policy_regulation
4850,yes,neutral,energy_grid
4851,yes,positive,policy_regulation
4852,yes,neutral,policy_regulation
4853,yes,positive,policy_regulation
4854,yes,negative,environment_water
4855,yes,negative,policy_regulation
4856,yes,positive,policy_regulation
4857,yes,positive,policy_regulation
4858,yes,positive,policy_regulation
4859,yes,positive,policy_regulation
4860,yes,positive,investment_buildout
4861,yes,neutral,other
4862,yes,neutral,policy_regulation
4863,yes,neutral,investment_buildout
4864,yes,positive,policy_regulation
4865,yes,neutral,policy_regulation
4866,yes,positive,policy_regulation
4867,yes,neutral,policy_regulation
4868,yes,negative,community_opposition
4869,yes,negative,policy_regulation
4870,no,neutral,other
4871,yes,neutral,policy_regulation
4872,yes,neutral,policy_regulation
4873,yes,neutral,policy_regulation
4874,yes,negative,environment_water
4875,yes,negative,environment_water
4876,yes,neutral,policy_regulation
4877,yes,neutral,policy_regulation
4878,yes,neutral,policy_regulation
4879,yes,neutral,policy_regulation
4880,yes,neutral,policy_regulation
4881,yes,positive,policy_regulation
4882,yes,negative,policy_regulation
4883,yes,neutral,policy_regulation
4884,yes,neutral,policy_regulation
4885,yes,positive,investment_buildout
4886,yes,negative,environment_water
4887,no,neutral,other
4888,yes,positive,policy_regulation
4889,yes,neutral,policy_regulation
4890,yes,neutral,energy_grid
4891,yes,neutral,policy_regulation
4892,yes,negative,community_opposition
4893,yes,negative,policy_regulation
4894,yes,neutral,policy_regulation
4895,yes,neutral,policy_regulation
4896,no,neutral,other
4897,yes,negative,community_opposition
4898,yes,negative,environment_water
4899,yes,neutral,policy_regulation
4900,no,neutral,other
4901,no,neutral,other
4902,yes,neutral,policy_regulation
4903,yes,neutral,policy_regulation
4904,yes,positive,policy_regulation
4905,yes,positive,policy_regulation
4906,yes,negative,environment_water
4907,yes,neutral,policy_regulation
4908,yes,negative,community_opposition
4909,yes,neutral,policy_regulation
4910,no,neutral,other
4911,yes,neutral,policy_regulation
4912,no,neutral,other
4913,yes,neutral,policy_regulation
4914,yes,neutral,community_opposition
4915,yes,negative,policy_regulation
4916,no,neutral,other
4917,yes,negative,environment_water
4918,yes,neutral,policy_regulation
4919,yes,positive,policy_regulation
4920,yes,neutral,policy_regulation
4921,yes,negative,policy_regulation
4922,no,neutral,other
4923,yes,negative,policy_regulation
4924,yes,neutral,policy_regulation
4925,yes,negative,environment_water
4926,yes,negative,policy_regulation
4927,no,neutral,other
4928,yes,negative,policy_regulation
4929,yes,negative,policy_regulation
4930,yes,neutral,community_opposition
4931,yes,negative,environment_water
4932,yes,negative,tech_operations
4933,yes,negative,policy_regulation
4934,yes,neutral,policy_regulation
4935,yes,neutral,policy_regulation
4936,yes,negative,environment_water
4937,yes,negative,environment_water
4938,yes,neutral,energy_grid
4939,yes,negative,policy_regulation
4940,yes,positive,investment_buildout
4941,yes,negative,policy_regulation
4942,yes,positive,policy_regulation
4943,yes,neutral,policy_regulation
4944,no,neutral,other
4945,yes,negative,policy_regulation
4946,yes,neutral,policy_regulation
4947,yes,neutral,policy_regulation
4948,yes,neutral,investment_buildout
4949,yes,negative,environment_water
4950,yes,negative,policy_regulation
4951,yes,negative,environment_water
4952,yes,negative,policy_regulation
4953,yes,negative,environment_water
4954,yes,negative,policy_regulation
4955,yes,positive,policy_regulation
4956,yes,negative,policy_regulation
4957,yes,positive,policy_regulation
4958,yes,neutral,investment_buildout
4959,yes,positive,tech_operations
4960,yes,positive,tech_operations
4961,yes,negative,community_opposition
4962,yes,positive,community_opposition
4963,yes,negative,community_opposition
4964,yes,positive,policy_regulation
4965,yes,negative,community_opposition
4966,yes,positive,policy_regulation
4967,yes,negative,community_opposition
4968,yes,negative,policy_regulation
4969,yes,neutral,energy_grid
4970,yes,negative,environment_water
4971,yes,negative,community_opposition
4972,yes,negative,community_opposition
4973,yes,negative,policy_regulation
