id,relevant,sentiment,theme
5501,yes,neutral,policy_regulation
5502,yes,neutral,policy_regulation
5503,yes,negative,environment_water
5504,yes,negative,environment_water
5505,yes,negative,community_opposition
5506,no,neutral,other
5507,no,neutral,other
5508,yes,neutral,investment_buildout
5509,yes,neutral,community_opposition
5510,yes,negative,community_opposition
5511,no,neutral,other
5512,no,neutral,other
5513,yes,positive,tech_operations
5514,yes,neutral,tech_operations
5515,yes,neutral,energy_grid
5516,yes,neutral,investment_buildout
5517,yes,neutral,community_opposition
5518,yes,negative,environment_water
5519,yes,neutral,investment_buildout
5520,yes,positive,tech_operations
5521,yes,negative,community_opposition
5522,yes,negative,community_opposition
5523,yes,neutral,policy_regulation
5524,yes,negative,tech_operations
5525,yes,positive,investment_buildout
5526,yes,positive,tech_operations
5527,yes,negative,tech_operations
5528,yes,positive,policy_regulation
5529,yes,neutral,energy_grid
5530,yes,positive,jobs_economy
5531,yes,positive,investment_buildout
5532,no,neutral,other
5533,yes,neutral,investment_buildout
5534,no,neutral,other
5535,no,neutral,other
5536,yes,neutral,energy_grid
5537,yes,neutral,investment_buildout
5538,yes,neutral,tech_operations
5539,yes,positive,investment_buildout
5540,yes,negative,tech_operations
5541,yes,positive,policy_regulation
5542,yes,negative,policy_regulation
5543,no,neutral,other
5544,yes,neutral,investment_buildout
5545,yes,negative,policy_regulation
5546,yes,negative,tech_operations
5547,yes,neutral,investment_buildout
5548,yes,negative,investment_buildout
5549,yes,negative,community_opposition
5550,no,neutral,other
5551,yes,neutral,tech_operations
5552,no,neutral,other
5553,yes,positive,investment_buildout
5554,yes,negative,community_opposition
5555,yes,positive,environment_water
5556,yes,positive,investment_buildout
5557,yes,neutral,policy_regulation
5558,no,neutral,other
5559,yes,positive,energy_grid
5560,yes,positive,investment_buildout
5561,yes,neutral,energy_grid
5562,yes,negative,tech_operations
5563,yes,positive,policy_regulation
5564,yes,neutral,investment_buildout
5565,no,neutral,other
5566,yes,positive,investment_buildout
5567,no,neutral,other
5568,no,neutral,other
5569,yes,negative,community_opposition
5570,yes,positive,investment_buildout
5571,yes,positive,policy_regulation
5572,yes,positive,tech_operations
5573,yes,negative,policy_regulation
5574,yes,negative,community_opposition
5575,yes,positive,investment_buildout
5576,yes,positive,investment_buildout
5577,yes,positive,tech_operations
