id,relevant,sentiment,theme
5751,yes,neutral,investment_buildout
5752,no,neutral,other
5753,yes,positive,tech_operations
5754,yes,positive,tech_operations
5755,yes,positive,investment_buildout
5756,yes,neutral,investment_buildout
5757,yes,positive,investment_buildout
5758,yes,positive,energy_grid
5759,yes,positive,tech_operations
5760,yes,negative,tech_operations
5761,yes,positive,investment_buildout
5762,yes,positive,investment_buildout
5763,yes,positive,energy_grid
5764,yes,negative,community_opposition
5765,yes,neutral,investment_buildout
5766,yes,positive,investment_buildout
5767,yes,positive,investment_buildout
5768,yes,positive,environment_water
5769,yes,positive,investment_buildout
5770,yes,positive,investment_buildout
5771,yes,neutral,investment_buildout
5772,yes,neutral,tech_operations
5773,yes,positive,investment_buildout
5774,yes,positive,investment_buildout
5775,yes,neutral,investment_buildout
5776,yes,positive,investment_buildout
5777,yes,neutral,investment_buildout
5778,yes,negative,tech_operations
5779,yes,positive,investment_buildout
5780,yes,neutral,investment_buildout
5781,yes,positive,energy_grid
5782,yes,negative,environment_water
5783,yes,positive,investment_buildout
5784,yes,positive,tech_operations
5785,yes,neutral,tech_operations
5786,yes,neutral,investment_buildout
5787,yes,negative,policy_regulation
5788,yes,positive,investment_buildout
5789,yes,positive,tech_operations
5790,yes,positive,policy_regulation
5791,yes,neutral,environment_water
5792,yes,positive,tech_operations
5793,yes,positive,investment_buildout
5794,yes,positive,other
5795,yes,neutral,tech_operations
5796,yes,negative,community_opposition
5797,yes,positive,investment_buildout
5798,yes,neutral,investment_buildout
5799,yes,neutral,tech_operations
5800,yes,positive,investment_buildout
5801,yes,positive,investment_buildout
5802,yes,negative,investment_buildout
5803,yes,positive,tech_operations
5804,yes,negative,policy_regulation
5805,yes,positive,tech_operations
5806,yes,positive,tech_operations
5807,yes,positive,investment_buildout
5808,yes,positive,investment_buildout
5809,yes,neutral,investment_buildout
5810,yes,positive,investment_buildout
5811,yes,positive,investment_buildout
5812,yes,positive,investment_buildout
5813,no,neutral,other
5814,yes,negative,policy_regulation
5815,yes,negative,investment_buildout
5816,yes,neutral,other
5817,yes,positive,investment_buildout
5818,yes,negative,community_opposition
5819,yes,negative,tech_operations
5820,yes,positive,environment_water
5821,yes,neutral,investment_buildout
5822,yes,negative,jobs_economy
5823,yes,positive,investment_buildout
5824,yes,positive,investment_buildout
5825,yes,positive,investment_buildout
5826,yes,positive,investment_buildout
5827,yes,positive,environment_water
5828,yes,positive,investment_buildout
5829,yes,positive,jobs_economy
5830,yes,positive,investment_buildout
5831,yes,negative,tech_operations
5832,yes,positive,tech_operations
5833,yes,positive,investment_buildout
5834,no,neutral,other
5835,yes,neutral,investment_buildout
5836,yes,positive,energy_grid
5837,yes,positive,investment_buildout
5838,yes,positive,investment_buildout
5839,yes,positive,tech_operations
5840,yes,positive,investment_buildout
5841,yes,positive,tech_operations
5842,no,neutral,other
5843,yes,neutral,tech_operations
5844,yes,neutral,investment_buildout
5845,no,neutral,other
5846,yes,positive,investment_buildout
5847,yes,positive,investment_buildout
5848,yes,positive,investment_buildout
5849,yes,positive,investment_buildout
5850,yes,neutral,policy_regulation
5851,yes,positive,investment_buildout
5852,yes,neutral,community_opposition
5853,no,neutral,other
5854,yes,positive,investment_buildout
5855,yes,neutral,tech_operations
5856,yes,positive,tech_operations
5857,yes,positive,investment_buildout
5858,yes,positive,investment_buildout
