id,relevant,sentiment,theme
1751,no,neutral,other
1752,yes,positive,investment_buildout
1753,yes,positive,tech_operations
1754,yes,negative,investment_buildout
1755,yes,positive,investment_buildout
1756,yes,negative,community_opposition
1757,yes,neutral,investment_buildout
1758,yes,positive,investment_buildout
1759,no,neutral,other
1760,yes,positive,investment_buildout
1761,yes,positive,investment_buildout
1762,yes,positive,investment_buildout
1763,yes,positive,investment_buildout
1764,yes,positive,environment_water
1765,yes,neutral,other
1766,yes,positive,environment_water
1767,yes,positive,environment_water
1768,yes,neutral,tech_operations
1769,yes,negative,environment_water
1770,yes,positive,tech_operations
1771,yes,positive,tech_operations
1772,yes,positive,tech_operations
1773,yes,positive,investment_buildout
1774,yes,neutral,investment_buildout
1775,yes,negative,environment_water
1776,yes,positive,investment_buildout
1777,yes,positive,investment_buildout
1778,yes,positive,investment_buildout
1779,yes,neutral,investment_buildout
1780,yes,neutral,investment_buildout
1781,yes,positive,investment_buildout
1782,yes,positive,energy_grid
1783,yes,positive,investment_buildout
1784,yes,positive,investment_buildout
1785,yes,neutral,investment_buildout
1786,yes,neutral,tech_operations
1787,yes,positive,investment_buildout
1788,yes,positive,investment_buildout
1789,yes,positive,investment_buildout
1790,yes,neutral,investment_buildout
1791,no,neutral,other
1792,yes,positive,policy_regulation
1793,yes,positive,investment_buildout
1794,yes,neutral,investment_buildout
1795,yes,positive,investment_buildout
1796,yes,positive,investment_buildout
1797,yes,positive,environment_water
1798,yes,positive,investment_buildout
1799,yes,positive,investment_buildout
1800,yes,positive,investment_buildout
1801,yes,positive,investment_buildout
1802,yes,positive,investment_buildout
1803,yes,neutral,policy_regulation
1804,yes,positive,investment_buildout
1805,yes,positive,investment_buildout
1806,yes,positive,tech_operations
1807,yes,neutral,investment_buildout
1808,yes,positive,energy_grid
1809,yes,positive,investment_buildout
1810,yes,neutral,investment_buildout
1811,yes,positive,investment_buildout
1812,yes,positive,investment_buildout
1813,yes,positive,investment_buildout
1814,yes,positive,investment_buildout
1815,yes,positive,tech_operations
1816,yes,positive,environment_water
