id,relevant,sentiment,theme
4501,yes,positive,tech_operations
4502,yes,neutral,community_opposition
4503,yes,negative,environment_water
4504,yes,positive,investment_buildout
4505,yes,positive,investment_buildout
4506,yes,positive,environment_water
4507,yes,positive,investment_buildout
4508,yes,positive,investment_buildout
4509,yes,positive,investment_buildout
4510,yes,neutral,environment_water
4511,yes,positive,investment_buildout
4512,yes,positive,investment_buildout
4513,yes,positive,tech_operations
4514,yes,positive,environment_water
4515,yes,positive,tech_operations
4516,yes,neutral,tech_operations
4517,yes,positive,investment_buildout
4518,yes,negative,environment_water
4519,yes,neutral,policy_regulation
4520,yes,neutral,environment_water
4521,yes,negative,community_opposition
4522,no,neutral,other
4523,yes,positive,investment_buildout
4524,yes,positive,environment_water
4525,yes,neutral,energy_grid
4526,yes,negative,energy_grid
4527,yes,positive,tech_operations
4528,yes,positive,investment_buildout
4529,yes,positive,energy_grid
4530,yes,positive,investment_buildout
4531,yes,positive,investment_buildout
4532,yes,positive,investment_buildout
4533,yes,positive,investment_buildout
4534,yes,neutral,energy_grid
4535,yes,negative,energy_grid
4536,yes,neutral,energy_grid
4537,yes,positive,investment_buildout
4538,yes,positive,investment_buildout
4539,yes,positive,investment_buildout
4540,yes,positive,investment_buildout
4541,yes,positive,jobs_economy
4542,yes,neutral,investment_buildout
4543,yes,negative,energy_grid
4544,yes,positive,investment_buildout
4545,yes,neutral,energy_grid
4546,yes,positive,investment_buildout
4547,yes,positive,investment_buildout
4548,yes,neutral,investment_buildout
4549,yes,negative,environment_water
4550,yes,positive,investment_buildout
4551,yes,positive,investment_buildout
4552,yes,neutral,energy_grid
4553,yes,positive,investment_buildout
4554,yes,neutral,community_opposition
4555,yes,positive,investment_buildout
4556,yes,positive,investment_buildout
4557,yes,neutral,investment_buildout
4558,yes,negative,energy_grid
4559,yes,negative,environment_water
4560,yes,positive,investment_buildout
4561,yes,neutral,policy_regulation
4562,yes,positive,investment_buildout
4563,yes,positive,investment_buildout
4564,yes,negative,investment_buildout
4565,yes,neutral,investment_buildout
4566,yes,positive,investment_buildout
4567,yes,negative,energy_grid
4568,yes,negative,investment_buildout
4569,yes,positive,investment_buildout
4570,yes,neutral,investment_buildout
4571,yes,positive,environment_water
4572,yes,negative,community_opposition
4573,yes,positive,investment_buildout
4574,yes,positive,investment_buildout
4575,yes,positive,investment_buildout
4576,yes,neutral,investment_buildout
