id,relevant,sentiment,theme
1001,yes,positive,investment_buildout
1002,yes,neutral,investment_buildout
1003,yes,positive,investment_buildout
1004,yes,negative,energy_grid
1005,yes,neutral,tech_operations
1006,yes,positive,investment_buildout
1007,yes,positive,investment_buildout
1008,no,neutral,other
1009,yes,positive,policy_regulation
1010,yes,positive,investment_buildout
1011,yes,positive,investment_buildout
1012,yes,positive,investment_buildout
1013,yes,positive,investment_buildout
1014,yes,neutral,investment_buildout
1015,yes,positive,tech_operations
1016,yes,negative,tech_operations
1017,yes,positive,investment_buildout
1018,yes,neutral,investment_buildout
1019,yes,neutral,tech_operations
1020,yes,positive,investment_buildout
1021,yes,positive,investment_buildout
1022,yes,positive,investment_buildout
1023,yes,neutral,investment_buildout
1024,yes,positive,investment_buildout
1025,yes,positive,investment_buildout
1026,yes,negative,tech_operations
1027,yes,positive,energy_grid
1028,yes,negative,tech_operations
1029,yes,negative,environment_water
1030,yes,neutral,investment_buildout
1031,yes,neutral,policy_regulation
1032,yes,positive,investment_buildout
1033,yes,neutral,tech_operations
1034,yes,neutral,investment_buildout
1035,yes,negative,energy_grid
1036,yes,negative,community_opposition
1037,yes,negative,environment_water
1038,yes,positive,investment_buildout
1039,yes,positive,investment_buildout
1040,yes,neutral,investment_buildout
1041,yes,negative,tech_operations
1042,yes,neutral,policy_regulation
1043,no,neutral,other
1044,yes,positive,investment_buildout
1045,yes,positive,investment_buildout
1046,yes,neutral,investment_buildout
1047,yes,neutral,investment_buildout
1048,yes,negative,energy_grid
1049,yes,positive,environment_water
1050,yes,positive,jobs_economy
1051,yes,negative,tech_operations
1052,yes,positive,investment_buildout
1053,no,neutral,other
1054,yes,positive,tech_operations
1055,yes,positive,investment_buildout
1056,yes,negative,tech_operations
1057,yes,positive,investment_buildout
1058,yes,negative,environment_water
1059,yes,negative,community_opposition
1060,yes,positive,investment_buildout
1061,yes,neutral,investment_buildout
1062,no,neutral,other
1063,yes,positive,investment_buildout
1064,yes,positive,investment_buildout
1065,yes,positive,tech_operations
1066,yes,positive,environment_water
1067,yes,neutral,investment_buildout
1068,yes,negative,energy_grid
1069,yes,positive,investment_buildout
1070,no,neutral,other
1071,no,neutral,other
1072,yes,neutral,policy_regulation
1073,yes,positive,investment_buildout
1074,yes,negative,community_opposition
1075,yes,positive,investment_buildout
1076,yes,positive,investment_buildout
1077,yes,neutral,investment_buildout
1078,yes,positive,investment_buildout
1079,yes,positive,investment_buildout
1080,yes,negative,environment_water
1081,yes,positive,investment_buildout
1082,yes,positive,energy_grid
1083,yes,neutral,investment_buildout
1084,yes,positive,investment_buildout
1085,yes,negative,environment_water
1086,yes,positive,tech_operations
1087,yes,neutral,investment_buildout
1088,yes,positive,investment_buildout
1089,yes,negative,environment_water
1090,yes,positive,investment_buildout
1091,yes,neutral,tech_operations
1092,yes,positive,investment_buildout
1093,yes,positive,investment_buildout
1094,yes,positive,energy_grid
1095,yes,neutral,investment_buildout
1096,yes,positive,investment_buildout
1097,no,neutral,other
1098,yes,positive,tech_operations
1099,yes,positive,energy_grid
1100,yes,positive,investment_buildout
1101,yes,negative,environment_water
1102,yes,positive,investment_buildout
1103,yes,positive,investment_buildout
1104,yes,positive,investment_buildout
1105,yes,positive,investment_buildout
1106,yes,positive,investment_buildout
1107,yes,positive,investment_buildout
1108,yes,negative,environment_water
1109,yes,negative,tech_operations
1110,yes,neutral,tech_operations
1111,yes,positive,investment_buildout
1112,yes,neutral,energy_grid
1113,yes,positive,investment_buildout
1114,yes,neutral,community_opposition
1115,yes,negative,jobs_economy
1116,yes,positive,investment_buildout
1117,yes,positive,investment_buildout
1118,yes,negative,community_opposition
1119,yes,positive,investment_buildout
1120,yes,positive,investment_buildout
1121,yes,negative,community_opposition
1122,yes,negative,community_opposition
1123,yes,negative,community_opposition
1124,yes,positive,tech_operations
1125,yes,positive,investment_buildout
1126,yes,positive,tech_operations
1127,yes,negative,community_opposition
1128,yes,negative,community_opposition
1129,yes,positive,policy_regulation
1130,no,neutral,other
1131,yes,negative,tech_operations
1132,yes,positive,investment_buildout
1133,yes,positive,investment_buildout
1134,yes,positive,investment_buildout
1135,yes,positive,investment_buildout
1136,yes,negative,environment_water
1137,yes,negative,community_opposition
1138,yes,negative,energy_grid
1139,yes,negative,community_opposition
1140,yes,negative,community_opposition
1141,yes,positive,investment_buildout
1142,yes,neutral,tech_operations
1143,yes,positive,tech_operations
1144,yes,positive,tech_operations
1145,yes,neutral,tech_operations
1146,yes,positive,environment_water
1147,yes,negative,community_opposition
1148,yes,negative,environment_water
1149,yes,neutral,investment_buildout
1150,yes,positive,investment_buildout
1151,yes,positive,investment_buildout
1152,yes,positive,investment_buildout
1153,yes,negative,environment_water
1154,no,neutral,other
1155,yes,positive,jobs_economy
1156,yes,neutral,investment_buildout
1157,yes,positive,investment_buildout
1158,yes,negative,environment_water
1159,yes,negative,tech_operations
1160,yes,negative,community_opposition
1161,yes,negative,environment_water
1162,yes,positive,investment_buildout
1163,yes,neutral,tech_operations
1164,yes,negative,investment_buildout
1165,yes,positive,investment_buildout
1166,yes,positive,environment_water
1167,yes,positive,investment_buildout
1168,yes,positive,investment_buildout
1169,yes,positive,energy_grid
1170,yes,positive,investment_buildout
1171,yes,negative,investment_buildout
1172,yes,negative,tech_operations
1173,yes,positive,investment_buildout
1174,yes,negative,community_opposition
1175,yes,positive,energy_grid
1176,yes,positive,investment_buildout
1177,yes,negative,community_opposition
1178,yes,negative,tech_operations
1179,yes,positive,investment_buildout
1180,yes,positive,tech_operations
1181,yes,negative,tech_operations
1182,yes,neutral,investment_buildout
1183,yes,positive,investment_buildout
1184,yes,neutral,tech_operations
1185,yes,negative,investment_buildout
1186,no,neutral,other
1187,yes,positive,investment_buildout
1188,yes,positive,investment_buildout
1189,yes,neutral,investment_buildout
1190,yes,positive,investment_buildout
1191,yes,positive,investment_buildout
1192,yes,positive,investment_buildout
1193,yes,negative,community_opposition
1194,yes,positive,investment_buildout
1195,yes,positive,energy_grid
1196,yes,positive,investment_buildout
1197,yes,positive,investment_buildout
1198,yes,negative,community_opposition
1199,yes,positive,investment_buildout
1200,yes,negative,tech_operations
1201,yes,negative,energy_grid
1202,yes,positive,environment_water
1203,yes,positive,investment_buildout
1204,yes,positive,investment_buildout
1205,yes,positive,jobs_economy
1206,yes,positive,investment_buildout
1207,yes,positive,investment_buildout
1208,yes,positive,tech_operations
1209,yes,positive,investment_buildout
1210,yes,positive,investment_buildout
1211,yes,positive,investment_buildout
1212,yes,negative,environment_water
1213,yes,positive,environment_water
1214,yes,neutral,investment_buildout
1215,yes,negative,community_opposition
1216,yes,positive,investment_buildout
1217,yes,positive,tech_operations
1218,yes,negative,tech_operations
1219,yes,positive,investment_buildout
1220,yes,neutral,environment_water
1221,yes,positive,investment_buildout
1222,yes,positive,investment_buildout
1223,yes,positive,tech_operations
1224,yes,negative,investment_buildout
1225,yes,negative,investment_buildout
1226,yes,positive,jobs_economy
1227,yes,neutral,investment_buildout
1228,yes,positive,investment_buildout
1229,yes,neutral,tech_operations
1230,yes,positive,tech_operations
1231,yes,positive,tech_operations
1232,yes,positive,investment_buildout
1233,yes,positive,investment_buildout
1234,yes,positive,investment_buildout
1235,yes,positive,tech_operations
1236,yes,neutral,tech_operations
1237,yes,positive,environment_water
1238,yes,neutral,tech_operations
1239,yes,negative,community_opposition
1240,yes,positive,environment_water
1241,yes,positive,tech_operations
1242,yes,negative,community_opposition
1243,yes,positive,tech_operations
1244,yes,negative,policy_regulation
