id,relevant,sentiment,theme
2001,yes,negative,tech_operations
2002,yes,neutral,investment_buildout
2003,yes,neutral,community_opposition
2004,yes,positive,investment_buildout
2005,yes,positive,investment_buildout
2006,yes,positive,investment_buildout
2007,yes,positive,investment_buildout
2008,yes,negative,community_opposition
2009,yes,neutral,energy_grid
2010,yes,positive,investment_buildout
2011,yes,neutral,environment_water
2012,yes,positive,investment_buildout
2013,yes,positive,investment_buildout
2014,yes,positive,investment_buildout
2015,yes,neutral,investment_buildout
2016,yes,positive,investment_buildout
2017,yes,neutral,investment_buildout
2018,yes,neutral,tech_operations
2019,yes,neutral,policy_regulation
2020,yes,positive,tech_operations
2021,yes,positive,investment_buildout
2022,yes,positive,investment_buildout
2023,yes,neutral,investment_buildout
2024,yes,positive,investment_buildout
2025,yes,neutral,investment_buildout
2026,no,neutral,other
2027,yes,neutral,policy_regulation
2028,no,neutral,other
2029,yes,positive,investment_buildout
2030,yes,neutral,investment_buildout
2031,yes,positive,investment_buildout
2032,yes,neutral,investment_buildout
2033,yes,neutral,investment_buildout
2034,yes,positive,investment_buildout
2035,yes,neutral,investment_buildout
2036,yes,positive,investment_buildout
2037,yes,negative,community_opposition
2038,yes,negative,environment_water
2039,yes,neutral,environment_water
2040,yes,neutral,investment_buildout
2041,yes,positive,investment_buildout
2042,yes,positive,investment_buildout
2043,yes,positive,investment_buildout
2044,yes,neutral,energy_grid
2045,yes,neutral,investment_buildout
2046,yes,neutral,other
2047,no,neutral,other
2048,yes,neutral,tech_operations
2049,yes,positive,investment_buildout
2050,yes,neutral,investment_buildout
2051,yes,neutral,investment_buildout
2052,yes,negative,tech_operations
2053,yes,positive,investment_buildout
2054,yes,negative,community_opposition
2055,yes,positive,investment_buildout
2056,yes,neutral,tech_operations
2057,yes,positive,investment_buildout
2058,yes,positive,investment_buildout
2059,yes,neutral,investment_buildout
2060,yes,negative,energy_grid
2061,yes,neutral,investment_buildout
2062,yes,neutral,investment_buildout
2063,yes,negative,tech_operations
2064,yes,positive,investment_buildout
2065,yes,positive,policy_regulation
2066,yes,neutral,investment_buildout
2067,yes,negative,energy_grid
2068,yes,neutral,investment_buildout
2069,yes,positive,investment_buildout
2070,yes,neutral,energy_grid
2071,yes,positive,tech_operations
2072,yes,neutral,investment_buildout
2073,yes,neutral,tech_operations
2074,yes,positive,investment_buildout
2075,yes,neutral,tech_operations
2076,yes,positive,tech_operations
2077,yes,neutral,investment_buildout
2078,yes,positive,investment_buildout
2079,yes,positive,investment_buildout
2080,yes,positive,investment_buildout
2081,yes,neutral,energy_grid
2082,yes,positive,investment_buildout
2083,yes,neutral,investment_buildout
2084,yes,neutral,investment_buildout
2085,yes,neutral,other
2086,yes,neutral,investment_buildout
2087,yes,negative,investment_buildout
2088,no,neutral,other
2089,yes,positive,investment_buildout
2090,yes,neutral,investment_buildout
2091,yes,negative,investment_buildout
2092,yes,positive,investment_buildout
2093,yes,neutral,investment_buildout
2094,yes,positive,investment_buildout
2095,yes,positive,environment_water
2096,yes,negative,tech_operations
2097,yes,neutral,investment_buildout
2098,yes,neutral,investment_buildout
2099,yes,negative,tech_operations
2100,yes,positive,investment_buildout
2101,yes,positive,investment_buildout
2102,yes,neutral,other
2103,yes,neutral,investment_buildout
2104,yes,neutral,investment_buildout
2105,yes,neutral,other
2106,yes,neutral,community_opposition
2107,yes,positive,investment_buildout
2108,yes,positive,investment_buildout
2109,yes,positive,tech_operations
2110,no,neutral,other
2111,yes,neutral,investment_buildout
2112,yes,positive,environment_water
2113,yes,positive,energy_grid
2114,yes,neutral,tech_operations
2115,yes,neutral,investment_buildout
2116,yes,neutral,community_opposition
2117,no,neutral,other
2118,yes,neutral,tech_operations
2119,yes,neutral,investment_buildout
2120,yes,positive,investment_buildout
2121,yes,positive,jobs_economy
2122,yes,positive,investment_buildout
2123,yes,positive,environment_water
2124,no,neutral,other
2125,yes,neutral,investment_buildout
2126,yes,positive,energy_grid
2127,no,neutral,other
2128,yes,neutral,investment_buildout
2129,yes,positive,environment_water
2130,yes,neutral,investment_buildout
2131,yes,positive,tech_operations
2132,yes,positive,investment_buildout
2133,yes,positive,investment_buildout
2134,yes,positive,environment_water
2135,yes,positive,investment_buildout
2136,no,neutral,other
2137,yes,positive,investment_buildout
2138,yes,neutral,investment_buildout
2139,yes,neutral,investment_buildout
2140,yes,positive,tech_operations
2141,yes,positive,investment_buildout
2142,yes,neutral,other
2143,yes,negative,tech_operations
2144,yes,neutral,investment_buildout
2145,no,neutral,other
2146,yes,positive,environment_water
2147,yes,positive,investment_buildout
2148,yes,positive,investment_buildout
2149,yes,neutral,investment_buildout
2150,yes,positive,investment_buildout
2151,yes,positive,investment_buildout
2152,yes,positive,investment_buildout
2153,yes,positive,jobs_economy
2154,yes,negative,policy_regulation
2155,yes,negative,community_opposition
2156,yes,negative,community_opposition
2157,yes,negative,jobs_economy
2158,yes,positive,investment_buildout
2159,yes,neutral,investment_buildout
2160,yes,negative,energy_grid
2161,yes,neutral,tech_operations
2162,yes,neutral,tech_operations
2163,yes,negative,tech_operations
2164,yes,neutral,other
2165,yes,positive,tech_operations
2166,yes,positive,investment_buildout
2167,yes,positive,energy_grid
2168,no,neutral,other
2169,yes,positive,investment_buildout
2170,yes,positive,environment_water
2171,yes,neutral,investment_buildout
2172,yes,neutral,investment_buildout
2173,yes,positive,investment_buildout
2174,yes,positive,energy_grid
2175,yes,positive,tech_operations
2176,yes,positive,tech_operations
2177,yes,positive,investment_buildout
2178,yes,positive,investment_buildout
2179,yes,neutral,investment_buildout
2180,yes,positive,investment_buildout
2181,yes,positive,investment_buildout
2182,yes,positive,investment_buildout
2183,no,neutral,other
2184,no,neutral,other
2185,yes,positive,environment_water
2186,yes,positive,environment_water
2187,yes,positive,tech_operations
2188,yes,positive,investment_buildout
2189,yes,neutral,investment_buildout
2190,yes,positive,investment_buildout
2191,yes,neutral,other
2192,yes,positive,investment_buildout
2193,yes,positive,policy_regulation
2194,yes,neutral,investment_buildout
2195,yes,positive,investment_buildout
2196,yes,neutral,investment_buildout
2197,yes,positive,environment_water
2198,yes,neutral,investment_buildout
2199,yes,negative,environment_water
2200,yes,positive,investment_buildout
2201,yes,neutral,investment_buildout
2202,yes,positive,investment_buildout
2203,yes,positive,investment_buildout
2204,yes,positive,investment_buildout
2205,yes,positive,investment_buildout
2206,yes,neutral,investment_buildout
2207,yes,positive,investment_buildout
2208,yes,neutral,tech_operations
2209,yes,positive,investment_buildout
2210,yes,neutral,investment_buildout
2211,yes,negative,policy_regulation
2212,yes,positive,jobs_economy
2213,yes,positive,investment_buildout
2214,yes,negative,tech_operations
2215,yes,positive,investment_buildout
2216,yes,positive,investment_buildout
2217,yes,positive,investment_buildout
2218,yes,positive,jobs_economy
2219,yes,neutral,investment_buildout
2220,yes,positive,energy_grid
2221,no,neutral,other
2222,yes,negative,tech_operations
2223,no,neutral,other
2224,yes,neutral,investment_buildout
2225,yes,negative,community_opposition
2226,yes,positive,investment_buildout
2227,yes,positive,environment_water
2228,yes,positive,investment_buildout
2229,yes,neutral,investment_buildout
2230,yes,positive,investment_buildout
2231,yes,negative,investment_buildout
2232,yes,positive,energy_grid
2233,yes,positive,investment_buildout
2234,yes,positive,environment_water
2235,yes,positive,environment_water
2236,yes,positive,investment_buildout
2237,no,neutral,other
2238,yes,positive,investment_buildout
2239,yes,neutral,policy_regulation
2240,yes,neutral,investment_buildout
2241,yes,neutral,tech_operations
2242,yes,neutral,investment_buildout
2243,yes,neutral,investment_buildout
2244,yes,positive,investment_buildout
2245,yes,neutral,investment_buildout
2246,yes,positive,tech_operations
2247,no,neutral,other
2248,yes,negative,policy_regulation
2249,yes,positive,tech_operations
2250,yes,neutral,investment_buildout
